data,dia_semana,is_fim_de_semana,hora,id_cliente,perfil_cliente,bebida,valor_bebida,acompanhamento,valor_acompanhamento,canal,forma_pagamento,ticket_total
2026-02-26,Thursday,0,19,266,Trabalhador,Chá Orgânico,12.0,Croissant Francês,13.0,Delivery,Crédito,25.0
2026-02-26,Thursday,0,13,161,Fim de Semana,Espresso Premium,9.5,Croissant Francês,13.0,Delivery,Pix,22.5
2026-02-26,Thursday,0,11,57,Trabalhador,Cold Brew Especial,17.0,Sanduíche Caprese,19.0,Delivery,Pix,36.0
2026-02-26,Thursday,0,12,117,Trabalhador,Chá Orgânico,12.0,Torta de Limão Siciliano,16.0,Delivery,Crédito,28.0
2026-02-26,Thursday,0,15,173,Fim de Semana,Cold Brew Especial,17.0,Cookie Artesanal,9.0,Balcão,Pix,26.0
2026-02-26,Thursday,0,10,199,Fim de Semana,Mocha Belga,18.0,Cookie Artesanal,9.0,Balcão,Crédito,27.0
2026-02-26,Thursday,0,15,299,Fim de Semana,Cappuccino Italiano,14.0,Quiche de Alho Poró,18.0,Balcão,Débito,32.0
2026-02-26,Thursday,0,16,13,Trabalhador,Mocha Belga,18.0,Bolo Red Velvet,15.0,Delivery,Crédito,33.0
2026-02-26,Thursday,0,11,55,Ocasional,Chá Orgânico,12.0,Croissant Francês,13.0,Delivery,Débito,25.0
2026-02-26,Thursday,0,20,11,Fim de Semana,Latte Baunilha,16.0,Torta de Limão Siciliano,16.0,Delivery,Pix,32.0
2026-02-26,Thursday,0,19,280,Ocasional,Cold Brew Especial,17.0,Quiche de Alho Poró,18.0,Delivery,Débito,35.0
2026-02-26,Thursday,0,17,41,Fim de Semana,Cold Brew Especial,17.0,Quiche de Alho Poró,18.0,Delivery,Débito,35.0
2026-02-26,Thursday,0,18,71,Fim de Semana,Chá Orgânico,12.0,Cookie Artesanal,9.0,Balcão,Débito,21.0
2026-02-26,Thursday,0,20,46,Trabalhador,Cappuccino Italiano,14.0,Croissant Francês,13.0,Delivery,Crédito,27.0
2026-02-26,Thursday,0,7,204,Ocasional,Mocha Belga,18.0,Sanduíche Caprese,19.0,Balcão,Pix,37.0
2026-02-26,Thursday,0,17,89,Fim de Semana,Mocha Belga,18.0,Croissant Francês,13.0,Delivery,Pix,31.0
2026-02-26,Thursday,0,13,48,Ocasional,Cappuccino Italiano,14.0,Croissant Francês,13.0,Balcão,Débito,27.0
2026-02-26,Thursday,0,14,114,Ocasional,Espresso Premium,9.5,Torta de Limão Siciliano,16.0,Balcão,Crédito,25.5
2026-02-26,Thursday,0,13,51,Trabalhador,Latte Baunilha,16.0,Sanduíche Caprese,19.0,Balcão,Crédito,35.0
2026-02-26,Thursday,0,14,257,Fim de Semana,Cappuccino Italiano,14.0,Torta de Limão Siciliano,16.0,Balcão,Pix,30.0
2026-02-26,Thursday,0,15,37,Ocasional,Cold Brew Especial,17.0,Sanduíche Caprese,19.0,Balcão,Débito,36.0
2026-02-26,Thursday,0,15,36,Ocasional,Latte Baunilha,16.0,Sanduíche Caprese,19.0,Balcão,Crédito,35.0
2026-02-26,Thursday,0,14,292,Ocasional,Latte Baunilha,16.0,Bolo Red Velvet,15.0,Delivery,Crédito,31.0
2026-02-26,Thursday,0,12,10,Ocasional,Cold Brew Especial,17.0,Croissant Francês,13.0,Balcão,Pix,30.0
2026-02-26,Thursday,0,9,123,Fim de Semana,Espresso Premium,9.5,Quiche de Alho Poró,18.0,Delivery,Crédito,27.5
2026-02-26,Thursday,0,10,298,Ocasional,Cappuccino Italiano,14.0,Cookie Artesanal,9.0,Delivery,Débito,23.0
2026-02-26,Thursday,0,12,57,Ocasional,Chá Orgânico,12.0,Sanduíche Caprese,19.0,Delivery,Débito,31.0
2026-02-26,Thursday,0,13,151,Ocasional,Cappuccino Italiano,14.0,Croissant Francês,13.0,Delivery,Pix,27.0
2026-02-26,Thursday,0,12,295,Ocasional,Chá Orgânico,12.0,Quiche de Alho Poró,18.0,Delivery,Pix,30.0
2026-02-26,Thursday,0,9,246,Ocasional,Latte Baunilha,16.0,Quiche de Alho Poró,18.0,Balcão,Crédito,34.0
2026-02-26,Thursday,0,19,8,Ocasional,Latte Baunilha,16.0,Sanduíche Caprese,19.0,Delivery,Débito,35.0
2026-02-26,Thursday,0,12,110,Fim de Semana,Espresso Premium,9.5,Cookie Artesanal,9.0,Delivery,Pix,18.5
2026-02-26,Thursday,0,16,255,Trabalhador,Espresso Premium,9.5,Croissant Francês,13.0,Balcão,Débito,22.5
2026-02-26,Thursday,0,10,55,Fim de Semana,Chá Orgânico,12.0,Sanduíche Caprese,19.0,Delivery,Débito,31.0
2026-02-26,Thursday,0,13,284,Fim de Semana,Cold Brew Especial,17.0,Cookie Artesanal,9.0,Delivery,Crédito,26.0
2026-02-26,Thursday,0,7,211,Ocasional,Espresso Premium,9.5,Cookie Artesanal,9.0,Balcão,Pix,18.5
2026-02-26,Thursday,0,17,69,Trabalhador,Espresso Premium,9.5,Cookie Artesanal,9.0,Balcão,Pix,18.5
2026-02-26,Thursday,0,10,171,Trabalhador,Mocha Belga,18.0,Cookie Artesanal,9.0,Balcão,Crédito,27.0
2026-02-26,Thursday,0,10,137,Fim de Semana,Chá Orgânico,12.0,Cookie Artesanal,9.0,Balcão,Débito,21.0
2026-02-26,Thursday,0,9,152,Fim de Semana,Mocha Belga,18.0,Cookie Artesanal,9.0,Delivery,Débito,27.0
2026-02-26,Thursday,0,15,266,Fim de Semana,Espresso Premium,9.5,Cookie Artesanal,9.0,Delivery,Crédito,18.5
2026-02-26,Thursday,0,16,197,Ocasional,Chá Orgânico,12.0,Quiche de Alho Poró,18.0,Delivery,Débito,30.0
2026-02-26,Thursday,0,14,181,Fim de Semana,Latte Baunilha,16.0,Bolo Red Velvet,15.0,Balcão,Pix,31.0
2026-02-26,Thursday,0,14,296,Fim de Semana,Cold Brew Especial,17.0,Croissant Francês,13.0,Balcão,Débito,30.0
2026-02-26,Thursday,0,16,258,Fim de Semana,Mocha Belga,18.0,Bolo Red Velvet,15.0,Balcão,Pix,33.0
2026-02-26,Thursday,0,9,2,Trabalhador,Cold Brew Especial,17.0,Bolo Red Velvet,15.0,Balcão,Crédito,32.0
2026-02-26,Thursday,0,8,28,Ocasional,Espresso Premium,9.5,Cookie Artesanal,9.0,Balcão,Crédito,18.5
2026-02-26,Thursday,0,13,49,Trabalhador,Cappuccino Italiano,14.0,Torta de Limão Siciliano,16.0,Balcão,Pix,30.0
2026-02-26,Thursday,0,20,248,Ocasional,Mocha Belga,18.0,Croissant Francês,13.0,Delivery,Pix,31.0
2026-02-26,Thursday,0,12,241,Fim de Semana,Mocha Belga,18.0,Croissant Francês,13.0,Delivery,Débito,31.0
2026-02-26,Thursday,0,14,10,Trabalhador,Chá Orgânico,12.0,Cookie Artesanal,9.0,Delivery,Crédito,21.0
2026-02-26,Thursday,0,15,196,Ocasional,Mocha Belga,18.0,Cookie Artesanal,9.0,Delivery,Pix,27.0
2026-02-26,Thursday,0,19,44,Trabalhador,Cold Brew Especial,17.0,Croissant Francês,13.0,Delivery,Pix,30.0
2026-02-26,Thursday,0,10,161,Ocasional,Mocha Belga,18.0,Croissant Francês,13.0,Delivery,Débito,31.0
2026-02-26,Thursday,0,11,146,Ocasional,Latte Baunilha,16.0,Bolo Red Velvet,15.0,Delivery,Crédito,31.0
2026-02-26,Thursday,0,14,199,Ocasional,Cold Brew Especial,17.0,Quiche de Alho Poró,18.0,Delivery,Pix,35.0
2026-02-26,Thursday,0,12,132,Ocasional,Chá Orgânico,12.0,Bolo Red Velvet,15.0,Delivery,Pix,27.0
2026-02-26,Thursday,0,18,113,Fim de Semana,Latte Baunilha,16.0,Croissant Francês,13.0,Balcão,Pix,29.0
2026-02-26,Thursday,0,16,11,Fim de Semana,Latte Baunilha,16.0,Sanduíche Caprese,19.0,Delivery,Débito,35.0
2026-02-26,Thursday,0,14,105,Ocasional,Espresso Premium,9.5,Sanduíche Caprese,19.0,Balcão,Débito,28.5
2026-02-26,Thursday,0,11,3,Trabalhador,Latte Baunilha,16.0,Croissant Francês,13.0,Balcão,Débito,29.0
2026-02-26,Thursday,0,14,36,Ocasional,Mocha Belga,18.0,Croissant Francês,13.0,Balcão,Crédito,31.0
2026-02-26,Thursday,0,17,82,Trabalhador,Mocha Belga,18.0,Sanduíche Caprese,19.0,Balcão,Débito,37.0
2026-02-26,Thursday,0,7,234,Ocasional,Chá Orgânico,12.0,Torta de Limão Siciliano,16.0,Delivery,Débito,28.0
2026-02-26,Thursday,0,17,190,Ocasional,Latte Baunilha,16.0,Quiche de Alho Poró,18.0,Balcão,Débito,34.0
2026-02-26,Thursday,0,11,4,Trabalhador,Mocha Belga,18.0,Bolo Red Velvet,15.0,Balcão,Crédito,33.0
2026-02-26,Thursday,0,16,26,Fim de Semana,Cold Brew Especial,17.0,Croissant Francês,13.0,Balcão,Débito,30.0
2026-02-26,Thursday,0,19,38,Trabalhador,Espresso Premium,9.5,Croissant Francês,13.0,Delivery,Crédito,22.5
2026-02-26,Thursday,0,8,209,Trabalhador,Chá Orgânico,12.0,Torta de Limão Siciliano,16.0,Delivery,Pix,28.0
2026-02-26,Thursday,0,18,142,Ocasional,Cold Brew Especial,17.0,Bolo Red Velvet,15.0,Delivery,Crédito,32.0
2026-02-26,Thursday,0,13,297,Fim de Semana,Mocha Belga,18.0,Bolo Red Velvet,15.0,Delivery,Crédito,33.0
2026-02-26,Thursday,0,9,278,Ocasional,Cappuccino Italiano,14.0,Bolo Red Velvet,15.0,Balcão,Crédito,29.0
2026-02-26,Thursday,0,19,23,Trabalhador,Cold Brew Especial,17.0,Torta de Limão Siciliano,16.0,Delivery,Crédito,33.0
2026-02-26,Thursday,0,18,173,Fim de Semana,Chá Orgânico,12.0,Sanduíche Caprese,19.0,Balcão,Crédito,31.0
2026-02-26,Thursday,0,11,62,Ocasional,Mocha Belga,18.0,Croissant Francês,13.0,Delivery,Crédito,31.0
2026-02-26,Thursday,0,20,23,Trabalhador,Chá Orgânico,12.0,Torta de Limão Siciliano,16.0,Delivery,Débito,28.0
2026-02-26,Thursday,0,17,244,Trabalhador,Cappuccino Italiano,14.0,Sanduíche Caprese,19.0,Delivery,Pix,33.0
2026-02-26,Thursday,0,18,16,Ocasional,Latte Baunilha,16.0,Croissant Francês,13.0,Delivery,Crédito,29.0
2026-02-26,Thursday,0,15,55,Fim de Semana,Latte Baunilha,16.0,Quiche de Alho Poró,18.0,Delivery,Crédito,34.0
2026-02-26,Thursday,0,20,78,Fim de Semana,Espresso Premium,9.5,Torta de Limão Siciliano,16.0,Delivery,Débito,25.5
2026-02-27,Friday,0,12,83,Fim de Semana,Cold Brew Especial,17.0,Cookie Artesanal,9.0,Delivery,Pix,26.0
2026-02-27,Friday,0,9,267,Ocasional,Mocha Belga,18.0,Bolo Red Velvet,15.0,Balcão,Crédito,33.0
2026-02-27,Friday,0,7,115,Ocasional,Espresso Premium,9.5,Cookie Artesanal,9.0,Delivery,Pix,18.5
2026-02-27,Friday,0,12,285,Ocasional,Cold Brew Especial,17.0,Bolo Red Velvet,15.0,Delivery,Débito,32.0
2026-02-27,Friday,0,13,125,Ocasional,Chá Orgânico,12.0,Cookie Artesanal,9.0,Balcão,Crédito,21.0
2026-02-27,Friday,0,10,104,Fim de Semana,Mocha Belga,18.0,Croissant Francês,13.0,Delivery,Débito,31.0
2026-02-27,Friday,0,9,23,Fim de Semana,Latte Baunilha,16.0,Cookie Artesanal,9.0,Balcão,Débito,25.0
2026-02-27,Friday,0,10,28,Ocasional,Espresso Premium,9.5,Quiche de Alho Poró,18.0,Balcão,Débito,27.5
2026-02-27,Friday,0,18,249,Trabalhador,Latte Baunilha,16.0,Sanduíche Caprese,19.0,Delivery,Débito,35.0
2026-02-27,Friday,0,17,169,Fim de Semana,Cappuccino Italiano,14.0,Torta de Limão Siciliano,16.0,Delivery,Pix,30.0
2026-02-27,Friday,0,19,32,Fim de Semana,Latte Baunilha,16.0,Croissant Francês,13.0,Delivery,Pix,29.0
2026-02-27,Friday,0,10,165,Fim de Semana,Espresso Premium,9.5,Torta de Limão Siciliano,16.0,Balcão,Pix,25.5
2026-02-27,Friday,0,8,27,Ocasional,Mocha Belga,18.0,Torta de Limão Siciliano,16.0,Balcão,Pix,34.0
2026-02-27,Friday,0,17,111,Trabalhador,Cappuccino Italiano,14.0,Bolo Red Velvet,15.0,Balcão,Crédito,29.0
2026-02-27,Friday,0,14,230,Fim de Semana,Cappuccino Italiano,14.0,Quiche de Alho Poró,18.0,Delivery,Pix,32.0
2026-02-27,Friday,0,15,9,Trabalhador,Espresso Premium,9.5,Bolo Red Velvet,15.0,Balcão,Crédito,24.5
2026-02-27,Friday,0,14,193,Fim de Semana,Mocha Belga,18.0,Quiche de Alho Poró,18.0,Delivery,Crédito,36.0
2026-02-27,Friday,0,17,93,Trabalhador,Latte Baunilha,16.0,Croissant Francês,13.0,Balcão,Débito,29.0
2026-02-27,Friday,0,11,253,Ocasional,Cold Brew Especial,17.0,Bolo Red Velvet,15.0,Delivery,Crédito,32.0
2026-02-27,Friday,0,18,291,Trabalhador,Cold Brew Especial,17.0,Quiche de Alho Poró,18.0,Delivery,Débito,35.0
2026-02-27,Friday,0,11,122,Fim de Semana,Cappuccino Italiano,14.0,Croissant Francês,13.0,Delivery,Crédito,27.0
2026-02-27,Friday,0,17,14,Fim de Semana,Espresso Premium,9.5,Sanduíche Caprese,19.0,Delivery,Crédito,28.5
2026-02-27,Friday,0,10,239,Fim de Semana,Mocha Belga,18.0,Torta de Limão Siciliano,16.0,Balcão,Débito,34.0
2026-02-27,Friday,0,7,201,Ocasional,Cold Brew Especial,17.0,Quiche de Alho Poró,18.0,Delivery,Crédito,35.0
2026-02-27,Friday,0,8,114,Ocasional,Cappuccino Italiano,14.0,Cookie Artesanal,9.0,Delivery,Débito,23.0
2026-02-27,Friday,0,20,256,Fim de Semana,Cappuccino Italiano,14.0,Torta de Limão Siciliano,16.0,Delivery,Crédito,30.0
2026-02-27,Friday,0,17,26,Trabalhador,Cappuccino Italiano,14.0,Bolo Red Velvet,15.0,Delivery,Pix,29.0
2026-02-27,Friday,0,9,7,Ocasional,Latte Baunilha,16.0,Cookie Artesanal,9.0,Balcão,Pix,25.0
2026-02-27,Friday,0,11,214,Ocasional,Cold Brew Especial,17.0,Sanduíche Caprese,19.0,Delivery,Crédito,36.0
2026-02-27,Friday,0,8,33,Trabalhador,Cold Brew Especial,17.0,Quiche de Alho Poró,18.0,Balcão,Crédito,35.0
2026-02-27,Friday,0,16,287,Trabalhador,Cold Brew Especial,17.0,Bolo Red Velvet,15.0,Delivery,Pix,32.0
2026-02-27,Friday,0,18,11,Trabalhador,Chá Orgânico,12.0,Sanduíche Caprese,19.0,Delivery,Pix,31.0
2026-02-27,Friday,0,11,63,Ocasional,Cappuccino Italiano,14.0,Cookie Artesanal,9.0,Delivery,Pix,23.0
2026-02-27,Friday,0,8,188,Ocasional,Espresso Premium,9.5,Quiche de Alho Poró,18.0,Balcão,Pix,27.5
2026-02-27,Friday,0,11,223,Ocasional,Chá Orgânico,12.0,Quiche de Alho Poró,18.0,Balcão,Débito,30.0
2026-02-27,Friday,0,8,175,Trabalhador,Cold Brew Especial,17.0,Torta de Limão Siciliano,16.0,Delivery,Pix,33.0
2026-02-27,Friday,0,15,275,Fim de Semana,Latte Baunilha,16.0,Sanduíche Caprese,19.0,Delivery,Crédito,35.0
2026-02-27,Friday,0,18,107,Ocasional,Cold Brew Especial,17.0,Croissant Francês,13.0,Delivery,Pix,30.0
2026-02-27,Friday,0,15,54,Ocasional,Cold Brew Especial,17.0,Cookie Artesanal,9.0,Delivery,Débito,26.0
2026-02-27,Friday,0,17,261,Ocasional,Cold Brew Especial,17.0,Cookie Artesanal,9.0,Delivery,Débito,26.0
2026-02-27,Friday,0,19,243,Fim de Semana,Cold Brew Especial,17.0,Cookie Artesanal,9.0,Balcão,Crédito,26.0
2026-02-27,Friday,0,17,28,Fim de Semana,Latte Baunilha,16.0,Torta de Limão Siciliano,16.0,Delivery,Débito,32.0
2026-02-27,Friday,0,18,74,Fim de Semana,Chá Orgânico,12.0,Torta de Limão Siciliano,16.0,Balcão,Pix,28.0
2026-02-27,Friday,0,11,272,Ocasional,Cappuccino Italiano,14.0,Bolo Red Velvet,15.0,Balcão,Crédito,29.0
2026-02-27,Friday,0,13,266,Trabalhador,Cold Brew Especial,17.0,Croissant Francês,13.0,Delivery,Crédito,30.0
2026-02-27,Friday,0,17,20,Fim de Semana,Cappuccino Italiano,14.0,Croissant Francês,13.0,Delivery,Crédito,27.0
2026-02-27,Friday,0,13,29,Ocasional,Espresso Premium,9.5,Croissant Francês,13.0,Balcão,Crédito,22.5
2026-02-27,Friday,0,18,77,Ocasional,Espresso Premium,9.5,Croissant Francês,13.0,Delivery,Pix,22.5
2026-02-27,Friday,0,10,34,Trabalhador,Cold Brew Especial,17.0,Bolo Red Velvet,15.0,Balcão,Débito,32.0
2026-02-27,Friday,0,20,101,Trabalhador,Chá Orgânico,12.0,Croissant Francês,13.0,Balcão,Débito,25.0
2026-02-27,Friday,0,10,148,Fim de Semana,Espresso Premium,9.5,Croissant Francês,13.0,Delivery,Crédito,22.5
2026-02-27,Friday,0,19,220,Fim de Semana,Espresso Premium,9.5,Croissant Francês,13.0,Delivery,Débito,22.5
2026-02-27,Friday,0,9,39,Trabalhador,Espresso Premium,9.5,Sanduíche Caprese,19.0,Delivery,Crédito,28.5
2026-02-27,Friday,0,11,67,Trabalhador,Cold Brew Especial,17.0,Torta de Limão Siciliano,16.0,Delivery,Crédito,33.0
2026-02-27,Friday,0,20,182,Trabalhador,Mocha Belga,18.0,Torta de Limão Siciliano,16.0,Delivery,Pix,34.0
2026-02-27,Friday,0,8,275,Ocasional,Cappuccino Italiano,14.0,Cookie Artesanal,9.0,Delivery,Crédito,23.0
2026-02-27,Friday,0,10,248,Trabalhador,Chá Orgânico,12.0,Quiche de Alho Poró,18.0,Delivery,Crédito,30.0
2026-02-27,Friday,0,19,185,Ocasional,Espresso Premium,9.5,Cookie Artesanal,9.0,Balcão,Pix,18.5
2026-02-27,Friday,0,19,188,Fim de Semana,Espresso Premium,9.5,Sanduíche Caprese,19.0,Balcão,Crédito,28.5
2026-02-27,Friday,0,10,74,Fim de Semana,Cold Brew Especial,17.0,Quiche de Alho Poró,18.0,Delivery,Débito,35.0
2026-02-27,Friday,0,14,201,Ocasional,Cappuccino Italiano,14.0,Croissant Francês,13.0,Delivery,Débito,27.0
2026-02-27,Friday,0,14,243,Fim de Semana,Cappuccino Italiano,14.0,Sanduíche Caprese,19.0,Delivery,Pix,33.0
2026-02-27,Friday,0,14,194,Fim de Semana,Cappuccino Italiano,14.0,Croissant Francês,13.0,Delivery,Pix,27.0
2026-02-27,Friday,0,9,142,Ocasional,Chá Orgânico,12.0,Sanduíche Caprese,19.0,Delivery,Pix,31.0
2026-02-27,Friday,0,13,58,Fim de Semana,Cappuccino Italiano,14.0,Quiche de Alho Poró,18.0,Delivery,Débito,32.0
2026-02-27,Friday,0,16,272,Fim de Semana,Chá Orgânico,12.0,Cookie Artesanal,9.0,Balcão,Débito,21.0
2026-02-27,Friday,0,7,16,Fim de Semana,Cappuccino Italiano,14.0,Cookie Artesanal,9.0,Balcão,Débito,23.0
2026-02-27,Friday,0,11,193,Trabalhador,Chá Orgânico,12.0,Torta de Limão Siciliano,16.0,Balcão,Crédito,28.0
2026-02-27,Friday,0,14,136,Ocasional,Cold Brew Especial,17.0,Bolo Red Velvet,15.0,Delivery,Pix,32.0
2026-02-27,Friday,0,15,155,Trabalhador,Latte Baunilha,16.0,Cookie Artesanal,9.0,Delivery,Crédito,25.0
2026-02-27,Friday,0,17,182,Ocasional,Mocha Belga,18.0,Cookie Artesanal,9.0,Delivery,Crédito,27.0
2026-02-27,Friday,0,10,68,Trabalhador,Cappuccino Italiano,14.0,Bolo Red Velvet,15.0,Balcão,Débito,29.0
2026-02-27,Friday,0,10,262,Trabalhador,Mocha Belga,18.0,Quiche de Alho Poró,18.0,Delivery,Débito,36.0
2026-02-27,Friday,0,13,202,Fim de Semana,Chá Orgânico,12.0,Bolo Red Velvet,15.0,Balcão,Débito,27.0
2026-02-27,Friday,0,13,45,Ocasional,Chá Orgânico,12.0,Sanduíche Caprese,19.0,Balcão,Crédito,31.0
2026-02-27,Friday,0,13,28,Fim de Semana,Espresso Premium,9.5,Bolo Red Velvet,15.0,Balcão,Crédito,24.5
2026-02-27,Friday,0,9,37,Fim de Semana,Espresso Premium,9.5,Sanduíche Caprese,19.0,Balcão,Crédito,28.5
2026-02-27,Friday,0,12,212,Trabalhador,Latte Baunilha,16.0,Quiche de Alho Poró,18.0,Balcão,Débito,34.0
2026-02-27,Friday,0,20,209,Ocasional,Mocha Belga,18.0,Quiche de Alho Poró,18.0,Delivery,Débito,36.0
2026-02-27,Friday,0,10,234,Fim de Semana,Mocha Belga,18.0,Quiche de Alho Poró,18.0,Balcão,Débito,36.0
2026-02-28,Saturday,1,16,234,Ocasional,Latte Baunilha,16.0,Croissant Francês,13.0,Balcão,Crédito,29.0
2026-02-28,Saturday,1,9,94,Trabalhador,Latte Baunilha,16.0,Sanduíche Caprese,19.0,Balcão,Crédito,35.0
2026-02-28,Saturday,1,18,65,Fim de Semana,Espresso Premium,9.5,Bolo Red Velvet,15.0,Balcão,Crédito,24.5
2026-02-28,Saturday,1,8,211,Ocasional,Mocha Belga,18.0,Bolo Red Velvet,15.0,Balcão,Pix,33.0
2026-02-28,Saturday,1,7,174,Fim de Semana,Chá Orgânico,12.0,Torta de Limão Siciliano,16.0,Delivery,Crédito,28.0
2026-02-28,Saturday,1,13,143,Ocasional,Espresso Premium,9.5,Bolo Red Velvet,15.0,Delivery,Crédito,24.5
2026-02-28,Saturday,1,13,122,Fim de Semana,Chá Orgânico,12.0,Quiche de Alho Poró,18.0,Delivery,Débito,30.0
2026-02-28,Saturday,1,17,73,Ocasional,Espresso Premium,9.5,Sanduíche Caprese,19.0,Balcão,Débito,28.5
2026-02-28,Saturday,1,11,88,Trabalhador,Espresso Premium,9.5,Cookie Artesanal,9.0,Balcão,Crédito,18.5
2026-02-28,Saturday,1,16,8,Ocasional,Espresso Premium,9.5,Quiche de Alho Poró,18.0,Balcão,Débito,27.5
2026-02-28,Saturday,1,9,106,Trabalhador,Espresso Premium,9.5,Croissant Francês,13.0,Balcão,Débito,22.5
2026-02-28,Saturday,1,11,71,Ocasional,Latte Baunilha,16.0,Sanduíche Caprese,19.0,Delivery,Pix,35.0
2026-02-28,Saturday,1,9,16,Ocasional,Cold Brew Especial,17.0,Torta de Limão Siciliano,16.0,Balcão,Débito,33.0
2026-02-28,Saturday,1,20,1,Trabalhador,Chá Orgânico,12.0,Cookie Artesanal,9.0,Delivery,Crédito,21.0
2026-02-28,Saturday,1,9,83,Trabalhador,Mocha Belga,18.0,Torta de Limão Siciliano,16.0,Delivery,Débito,34.0
2026-02-28,Saturday,1,13,205,Trabalhador,Latte Baunilha,16.0,Quiche de Alho Poró,18.0,Delivery,Pix,34.0
2026-02-28,Saturday,1,16,219,Trabalhador,Chá Orgânico,12.0,Torta de Limão Siciliano,16.0,Delivery,Débito,28.0
2026-02-28,Saturday,1,19,292,Trabalhador,Cold Brew Especial,17.0,Torta de Limão Siciliano,16.0,Balcão,Débito,33.0
2026-02-28,Saturday,1,13,48,Fim de Semana,Chá Orgânico,12.0,Quiche de Alho Poró,18.0,Balcão,Pix,30.0
2026-02-28,Saturday,1,17,49,Ocasional,Cold Brew Especial,17.0,Quiche de Alho Poró,18.0,Delivery,Pix,35.0
2026-02-28,Saturday,1,7,272,Trabalhador,Latte Baunilha,16.0,Bolo Red Velvet,15.0,Delivery,Crédito,31.0
2026-02-28,Saturday,1,11,256,Ocasional,Cappuccino Italiano,14.0,Quiche de Alho Poró,18.0,Delivery,Débito,32.0
2026-02-28,Saturday,1,11,140,Ocasional,Cold Brew Especial,17.0,Croissant Francês,13.0,Delivery,Pix,30.0
2026-02-28,Saturday,1,8,18,Fim de Semana,Latte Baunilha,16.0,Cookie Artesanal,9.0,Balcão,Débito,25.0
2026-02-28,Saturday,1,12,116,Fim de Semana,Cappuccino Italiano,14.0,Croissant Francês,13.0,Balcão,Crédito,27.0
2026-02-28,Saturday,1,13,24,Ocasional,Mocha Belga,18.0,Croissant Francês,13.0,Delivery,Pix,31.0
2026-02-28,Saturday,1,17,209,Fim de Semana,Mocha Belga,18.0,Croissant Francês,13.0,Balcão,Pix,31.0
2026-02-28,Saturday,1,14,39,Fim de Semana,Chá Orgânico,12.0,Cookie Artesanal,9.0,Balcão,Débito,21.0
2026-02-28,Saturday,1,13,60,Ocasional,Cold Brew Especial,17.0,Torta de Limão Siciliano,16.0,Delivery,Pix,33.0
2026-02-28,Saturday,1,12,41,Fim de Semana,Cold Brew Especial,17.0,Quiche de Alho Poró,18.0,Delivery,Pix,35.0
2026-02-28,Saturday,1,10,193,Trabalhador,Cold Brew Especial,17.0,Quiche de Alho Poró,18.0,Balcão,Crédito,35.0
2026-02-28,Saturday,1,11,215,Trabalhador,Espresso Premium,9.5,Cookie Artesanal,9.0,Delivery,Crédito,18.5
2026-02-28,Saturday,1,14,227,Fim de Semana,Chá Orgânico,12.0,Cookie Artesanal,9.0,Balcão,Crédito,21.0
2026-02-28,Saturday,1,19,47,Trabalhador,Latte Baunilha,16.0,Croissant Francês,13.0,Delivery,Débito,29.0
2026-02-28,Saturday,1,18,35,Ocasional,Chá Orgânico,12.0,Sanduíche Caprese,19.0,Balcão,Débito,31.0
2026-02-28,Saturday,1,8,21,Trabalhador,Latte Baunilha,16.0,Sanduíche Caprese,19.0,Delivery,Crédito,35.0
2026-02-28,Saturday,1,18,296,Trabalhador,Mocha Belga,18.0,Quiche de Alho Poró,18.0,Delivery,Débito,36.0
2026-02-28,Saturday,1,18,196,Trabalhador,Cold Brew Especial,17.0,Croissant Francês,13.0,Delivery,Débito,30.0
2026-02-28,Saturday,1,7,118,Trabalhador,Latte Baunilha,16.0,Sanduíche Caprese,19.0,Balcão,Crédito,35.0
2026-02-28,Saturday,1,12,221,Ocasional,Cold Brew Especial,17.0,Croissant Francês,13.0,Delivery,Crédito,30.0
2026-02-28,Saturday,1,17,104,Ocasional,Cappuccino Italiano,14.0,Bolo Red Velvet,15.0,Delivery,Pix,29.0
2026-02-28,Saturday,1,15,196,Fim de Semana,Espresso Premium,9.5,Sanduíche Caprese,19.0,Balcão,Crédito,28.5
2026-02-28,Saturday,1,7,31,Fim de Semana,Chá Orgânico,12.0,Bolo Red Velvet,15.0,Balcão,Débito,27.0
2026-02-28,Saturday,1,17,182,Trabalhador,Chá Orgânico,12.0,Quiche de Alho Poró,18.0,Delivery,Pix,30.0
2026-02-28,Saturday,1,8,26,Fim de Semana,Chá Orgânico,12.0,Croissant Francês,13.0,Delivery,Crédito,25.0
2026-02-28,Saturday,1,15,147,Ocasional,Cappuccino Italiano,14.0,Croissant Francês,13.0,Delivery,Crédito,27.0
2026-02-28,Saturday,1,9,11,Fim de Semana,Chá Orgânico,12.0,Sanduíche Caprese,19.0,Balcão,Pix,31.0
2026-02-28,Saturday,1,8,295,Fim de Semana,Cappuccino Italiano,14.0,Bolo Red Velvet,15.0,Delivery,Pix,29.0
2026-02-28,Saturday,1,12,219,Trabalhador,Cold Brew Especial,17.0,Croissant Francês,13.0,Delivery,Débito,30.0
2026-02-28,Saturday,1,15,251,Trabalhador,Latte Baunilha,16.0,Bolo Red Velvet,15.0,Balcão,Débito,31.0
2026-02-28,Saturday,1,10,63,Fim de Semana,Chá Orgânico,12.0,Cookie Artesanal,9.0,Delivery,Crédito,21.0
